#creator_id: "https://orcid.org/0000-0001-5705-7831"
#curie_map:
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  CHEMBL.COMPOUND: "https://www.ebi.ac.uk/chembl/compound/inspect/"
#  DRUGBANK: "http://www.drugbank.ca/drugs/"
#  DrugCentral: "https://drugcentral.org/drugcard/"
#  pharmgkb.drug: "http://www.pharmgkb.org/drug/"
#  ttd.drug: "http://bidd.nus.edu.sg/group/TTD/ZFTTDDRUG.asp?ID="
#  skos: "http://www.w3.org/2004/02/skos/core"
#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_provider: "https://unmtid-shinyapps.net/download/drugcentral.dump.010_05_2021.sql.gz"
subject_id	predicate_id	object_id	match_type	subject_label	object_label	comment
CHEBI:53727	skos:exactMatch	DrugCentral:2511	Lexical	4-amino-N-(5-methoxypyrimidin-2-yl)benzenesulfonamide	sulfameter	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9331	skos:exactMatch	DrugCentral:2512	Lexical	4-amino-N-(5-methyl-1,3,4-thiadiazol-2-yl)benzenesulfonamide	sulfamethizole	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9332	skos:exactMatch	DrugCentral:2514	Lexical	4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide	sulfamethoxazole	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:102516	skos:exactMatch	DrugCentral:2515	Lexical	4-amino-N-(6-methoxypyridazin-3-yl)benzenesulfonamide		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:88258	skos:exactMatch	DrugCentral:2518	Lexical	4-amino-N-(4-methoxy-1,2,5-thiadiazol-3-yl)benzene-1-sulfonamide		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9337	skos:exactMatch	DrugCentral:2527	Lexical	4-amino-N-1,3-thiazol-2-ylbenzenesulfonamide	sulfathiazole	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134891	skos:exactMatch	DrugCentral:2496	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135039	skos:exactMatch	DrugCentral:3560	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:132842	skos:exactMatch	DrugCentral:2524	Lexical	4-amino-N-(pyridin-2-yl)benzenesulfonamide	sulfapyridine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:131723	skos:exactMatch	DrugCentral:3567	Lexical	4-amino-N-carbamothioylbenzenesulfonamide		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32165	skos:exactMatch	DrugCentral:4724	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135585	skos:exactMatch	DrugCentral:3568	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9342	skos:exactMatch	DrugCentral:2528	Lexical	1,2-diphenyl-4-[2-(phenylsulfinyl)ethyl]pyrazolidine-3,5-dione	sulfinpyrazone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135093	skos:exactMatch	DrugCentral:3569	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:26833	skos:exactMatch	DrugCentral:4260	Lexical	sulfur	sulfur	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:34988	skos:exactMatch	DrugCentral:3574	Lexical	2-[2-methoxy-4-(methylsulfinyl)phenyl]-1H-imidazo[4,5-b]pyridine	sulmazole	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135255	skos:exactMatch	DrugCentral:2764	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135620	skos:exactMatch	DrugCentral:2508	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32171	skos:exactMatch	DrugCentral:2540	Lexical	4-(1,1-dioxo-1lambda(6),2-thiazinan-2-yl)benzene-1-sulfonamide	sultiame	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32168	skos:exactMatch	DrugCentral:2537	Lexical	N-[(1-ethylpyrrolidin-2-yl)methyl]-2-methoxy-5-sulfamoylbenzamide	sulpiride	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135755	skos:exactMatch	DrugCentral:2538	Lexical		sulprostone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:51770	skos:exactMatch	DrugCentral:2539	Lexical	({6beta-[(2R)-2-amino-2-phenylacetamido]-2,2-dimethylpenam-3alpha-carbonyl}oxy)methyl 2,2-dimethylpenam-3alpha-carboxylate 1,1-dioxide		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:10650	skos:exactMatch	DrugCentral:2543	Lexical	1-{3-[2-(dimethylamino)ethyl]-1H-indol-5-yl}-N-methylmethanesulfonamide	sumatriptan	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:38940	skos:exactMatch	DrugCentral:2544	Lexical	N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide	sunitinib	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32255	skos:exactMatch	DrugCentral:2719	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32172	skos:exactMatch	DrugCentral:2545	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9362	skos:exactMatch	DrugCentral:2546	Lexical	2-[4-(thiophen-2-ylcarbonyl)phenyl]propanoic acid	suprofen	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135675	skos:exactMatch	DrugCentral:3507	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:33015	skos:exactMatch	DrugCentral:3629	Lexical	1,3,5-trichloro-1,3,5-triazinane-2,4,6-trione		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135911	skos:exactMatch	DrugCentral:139	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134715	skos:exactMatch	DrugCentral:5013	Lexical		trelagliptin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:136050	skos:exactMatch	DrugCentral:5058	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32176	skos:exactMatch	DrugCentral:4727	Lexical	(1S,3R,5Z,7E,24R)-9,10-secocholesta-5,7,10-triene-1,3,24-triol	tacalcitol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:45980	skos:exactMatch	DrugCentral:2551	Lexical	1,2,3,4-tetrahydroacridin-9-amine	tacrine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:61049	skos:exactMatch	DrugCentral:2552	Lexical	(3S,4R,5S,8R,9E,12S,14S,15R,16S,18R,19R,26aS)-5,19-dihydroxy-3-{(1E)-1-[(1R,3R,4R)-4-hydroxy-3-methoxycyclohexyl]prop-1-en-2-yl}-14,16-dimethoxy-4,10,12,18-tetramethyl-8-(prop-2-en-1-yl)-5,6,8,11,12,13,14,15,16,17,18,19,24,25,26,26a-hexadecahydro-3H-15,19-epoxypyrido[2,1-c][1,4]oxazacyclotricosine-1,7,20,21(4H,23H)-tetrone	tacrolimus	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:66899	skos:exactMatch	DrugCentral:4229	Lexical	isopropyl (5Z)-7-{(1R,2R,3R,5S)-2-[(1E)-3,3-difluoro-4-phenoxybut-1-en-1-yl]-3,5-dihydroxycyclopentyl}hept-5-enoate	tafluprost	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:136053	skos:exactMatch	DrugCentral:5079	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:136048	skos:exactMatch	DrugCentral:4993	Lexical		vonoprazan	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9391	skos:exactMatch	DrugCentral:2554	Lexical	3-oxo-1,3-dihydro-2-benzofuran-1-yl (2S,5R,6R)-6-{[(2R)-2-amino-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32178	skos:exactMatch	DrugCentral:5190	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32181	skos:exactMatch	DrugCentral:3580	Lexical	4-[(5,5,8,8-tetramethyl-5,6,7,8-tetrahydronaphthalen-2-yl)carbamoyl]benzoic acid	tamibarotene	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:41774	skos:exactMatch	DrugCentral:2561	Lexical	2-{4-[(1Z)-1,2-diphenylbut-1-en-1-yl]phenoxy}-N,N-dimethylethanamine	tamoxifen	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9398	skos:exactMatch	DrugCentral:2562	Lexical	5-[(2R)-2-{[2-(2-ethoxyphenoxy)ethyl]amino}propyl]-2-methoxybenzenesulfonamide	tamsulosin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9405	skos:exactMatch	DrugCentral:2567	Lexical	trisodium 5-oxo-1-(4-sulfonatophenyl)-4-[(E)-(4-sulfonatophenyl)diazenyl]-4,5-dihydro-1H-pyrazole-3-carboxylate		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135173	skos:exactMatch	DrugCentral:2568	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32183	skos:exactMatch	DrugCentral:2570	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32184	skos:exactMatch	DrugCentral:2571	Lexical	ethyl 6-[(4,4-dimethyl-3,4-dihydro-2H-thiochromen-6-yl)ethynyl]nicotinate	tazarotene	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9421	skos:exactMatch	DrugCentral:2572	Lexical	(2S,3S,5R)-3-methyl-4,4,7-trioxo-3-[(1H-1,2,3-triazol-1-yl)methyl]-4lambda(6)-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	tazobactam	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134849	skos:exactMatch	DrugCentral:3457	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:76004	skos:exactMatch	DrugCentral:4757	Lexical	dimethyl (2E)-but-2-enedioate	dimethyl fumarate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32186	skos:exactMatch	DrugCentral:5120	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9423	skos:exactMatch	DrugCentral:5124	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135672	skos:exactMatch	DrugCentral:2575	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134819	skos:exactMatch	DrugCentral:3583	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:51043	skos:exactMatch	DrugCentral:2579	Lexical	2-[(5-methoxy-2,3-dihydro-1H-indol-3-yl)methylene]-N-pentylhydrazinecarboximidamide	tegaserod	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:71229	skos:exactMatch	DrugCentral:4116	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:51817	skos:exactMatch	DrugCentral:2587	Lexical	6beta-[carboxy(thiophen-3-yl)acetamido]-6-methoxy-2,2-dimethylpenam-3alpha-carboxylic acid		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:136042	skos:exactMatch	DrugCentral:4895	Lexical		teneligliptin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:35847	skos:exactMatch	DrugCentral:4728	Lexical	(3Z)-5-chloro-3-[hydroxy(2-thienyl)methylidene]-2-oxo-2,3-dihydro-1H-indole-1-carboxamide	tenidap	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:75988	skos:exactMatch	DrugCentral:2590	Lexical	(5S,5aR,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5,5a,6,8,8a,9-hexahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-5-yl 4,6-O-(thiophen-2-ylmethylidene)-beta-D-glucopyranoside	teniposide	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:63625	skos:exactMatch	DrugCentral:2592	Lexical	({[(2R)-1-(6-amino-9H-purin-9-yl)propan-2-yl]oxy}methyl)phosphonic acid	tenofovir	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135452	skos:exactMatch	DrugCentral:3715	Lexical		clobenztropine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9445	skos:exactMatch	DrugCentral:3584	Lexical	6,7-dimethoxy-2-[4-(tetrahydrofuran-2-ylcarbonyl)piperazin-1-yl]quinazolin-4-amine	terazosin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9448	skos:exactMatch	DrugCentral:2597	Lexical	(2E)-N,6,6-trimethyl-N-(1-naphthylmethyl)hept-2-en-4-yn-1-amine	terbinafine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9449	skos:exactMatch	DrugCentral:2598	Lexical	5-[2-(tert-butylamino)-1-hydroxyethyl]benzene-1,3-diol	terbutaline	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135278	skos:exactMatch	DrugCentral:2602	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:63626	skos:exactMatch	DrugCentral:4170	Lexical	N-[(3E)-hex-3-enoyl]-L-tyrosyl-L-alanyl-L-alpha-aspartyl-L-alanyl-L-isoleucyl-L-phenylalanyl-L-threonyl-L-asparaginyl-L-seryl-L-tyrosyl-L-arginyl-L-lysyl-L-valyl-L-leucylglycyl-L-glutaminyl-L-leucyl-L-seryl-L-alanyl-L-arginyl-L-lysyl-L-leucyl-L-leucyl-L-glutaminyl-L-alpha-aspartyl-L-isoleucyl-L-methionyl-L-seryl-L-arginyl-L-glutaminyl-L-glutaminylglycyl-L-alpha-glutamyl-L-seryl-L-asparaginyl-L-glutaminyl-L-alpha-glutamyl-L-arginylglycyl-L-alanyl-L-arginyl-L-alanyl-L-arginyl-L-leucinamide	tesamorelin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9460	skos:exactMatch	DrugCentral:2606	Lexical	3-oxo-13,17-secoandrosta-1,4-dieno-17,13alpha-lactone	testolactone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:17347	skos:exactMatch	DrugCentral:2607	Lexical	17beta-hydroxyandrost-4-en-3-one	testosterone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9463	skos:exactMatch	DrugCentral:4454	Lexical	3-oxoandrost-4-en-17beta-yl 3-cyclopentylpropanoate	testosterone cypionate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:6980	skos:exactMatch	DrugCentral:4609	Lexical	(3R,4R,5R,13aR,13bR)-4,5-dihydroxy-3,4,5-trimethyl-4,5,8,10,12,13,13a,13b-octahydro-2H-[1,6]dioxacycloundecino[2,3,4-gh]pyrrolizine-2,6(3H)-dione	testosterone enantate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9466	skos:exactMatch	DrugCentral:4146	Lexical		testosterone propionate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135741	skos:exactMatch	DrugCentral:2608	Lexical		testosterone undecanoate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9467	skos:exactMatch	DrugCentral:2609	Lexical	rac-(3S,11bS)-9,10-dimethoxy-3-(2-methylpropyl)-1,3,4,6,7,11b-hexahydro-2H-pyrido[2,1-a]isoquinolin-2-one	tetrabenazine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135854	skos:exactMatch	DrugCentral:3273	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:28674	skos:exactMatch	DrugCentral:3591	Lexical	2-(1,2,3,4-tetrahydronaphthalen-1-yl)-4,5-dihydro-1H-imidazole	tetryzoline	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9495	skos:exactMatch	DrugCentral:3601	Lexical	[disulfanediylbis(carbonothioylnitrilo)]tetramethane	thiram	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9513	skos:exactMatch	DrugCentral:2616	Lexical	rac-2-(2,6-dioxopiperidin-3-yl)-1H-isoindole-1,3(2H)-dione	thalidomide	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32213	skos:exactMatch	DrugCentral:5095	Lexical	((201)Tl)thallium(I) chloride		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135187	skos:exactMatch	DrugCentral:2617	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135766	skos:exactMatch	DrugCentral:2654	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135092	skos:exactMatch	DrugCentral:3595	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134896	skos:exactMatch	DrugCentral:2649	Lexical		tiamenidine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:33283	skos:exactMatch	DrugCentral:2832	Lexical	3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium chloride	thiamine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32215	skos:exactMatch	DrugCentral:2624	Lexical	2,2-dichloro-N-{(1R,2R)-2-hydroxy-1-(hydroxymethyl)-2-[4-(methylsulfonyl)phenyl]ethyl}acetamide	thiamphenicol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135669	skos:exactMatch	DrugCentral:2625	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9536	skos:exactMatch	DrugCentral:2626	Lexical	5-(pentan-2-yl)-5-(prop-2-en-1-yl)-2-sulfanylidenedihydropyrimidine-4,6(1H,5H)-dione	thiamylal	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:94666	skos:exactMatch	DrugCentral:2651	Lexical		tiapride	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135391	skos:exactMatch	DrugCentral:2627	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135268	skos:exactMatch	DrugCentral:2628	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9590	skos:exactMatch	DrugCentral:2658	Lexical	[2,3-dichloro-4-(2-thienylcarbonyl)phenoxy]acetic acid	tienilic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:59120	skos:exactMatch	DrugCentral:2635	Lexical	N,N-dimethyl-10-[3-(4-methylpiperazin-1-yl)propyl]-10H-phenothiazine-2-sulfonamide	thioproperazine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:59119	skos:exactMatch	DrugCentral:2634	Lexical	2-{4-[3-(2-chloro-10H-phenothiazin-10-yl)propyl]piperazin-1-yl}ethyl acetate		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134776	skos:exactMatch	DrugCentral:2682	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:568021	skos:exactMatch	DrugCentral:3607	Lexical	6-hydroxy-2H-1,3-benzoxathiol-2-one	tioxolone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135399	skos:exactMatch	DrugCentral:2641	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:94514	skos:exactMatch	DrugCentral:4605	Lexical		tonzonium	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:82557	skos:exactMatch	DrugCentral:2718	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:27607	skos:exactMatch	DrugCentral:4258	Lexical	5-methyl-2-(propan-2-yl)phenol	thymol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135870	skos:exactMatch	DrugCentral:2645	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135915	skos:exactMatch	DrugCentral:2643	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135504	skos:exactMatch	DrugCentral:2653	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32221	skos:exactMatch	DrugCentral:2652	Lexical	2-(5-benzoylthiophen-2-yl)propanoic acid	tiaprofenic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135133	skos:exactMatch	DrugCentral:2783	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135852	skos:exactMatch	DrugCentral:4067	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32223	skos:exactMatch	DrugCentral:2655	Lexical	17alpha-ethynyl-17beta-hydroxy-7alpha-methylestr-5(10)-en-3-one	tibolone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9587	skos:exactMatch	DrugCentral:2656	Lexical	6beta-{[(2R)-2-carboxy-2-thiophen-3-ylacetyl]amino}-2,2-dimethylpenam-3alpha-carboxylic acid	ticarcillin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9589	skos:exactMatch	DrugCentral:2657	Lexical	5-(2-chlorobenzyl)-4,5,6,7-tetrahydrothieno[3,2-c]pyridine hydrochloride	ticlopidine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32224	skos:exactMatch	DrugCentral:2660	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135353	skos:exactMatch	DrugCentral:2672	Lexical		tinoridine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:142708	skos:exactMatch	DrugCentral:2661	Lexical	(1S,4aS,11aR,12aS)-8-[2-(tert-butylammonio)acetamido]-3-carbamoyl-10-(dimethylamino)-1-(dimethylammonio)-4a,5,7-trihydroxy-4,6-dioxo-1,4,4a,6,11,11a,12,12a-octahydrotetracen-2-olate		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:77823	skos:exactMatch	DrugCentral:2663	Lexical	rac-ethyl (1S,2R)-2-(dimethylamino)-1-phenylcyclohex-3-ene-1-carboxylate	tilidine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9598	skos:exactMatch	DrugCentral:2666	Lexical		tiludronic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135631	skos:exactMatch	DrugCentral:2668	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134897	skos:exactMatch	DrugCentral:4062	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135857	skos:exactMatch	DrugCentral:3014	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
